"name","orig_id","streetAddress","state","location","platinum"
"GTBANK OMOLE PHASE2","ADH092444","792shomide Odujirin Avenueomole Phase 2","Lagos","6.45306,3.39583","N"
"ACCESS BANK","ADH166705","166 Lagos  Abeokta  Express  Rd","Lagos","6.45306,3.39583","N"
"FCMB AGEGE ABATTOIR CASH CENTRE","ADH471043","Abattoir Market","Lagos","6.453056,3.395833","N"
"MARINA POST OFFICE NIGERIA","ADH520037","Gpo Building Marina Street","Lagos","6.451398,3.388849","N"
"FIDELITY BANK PLC APAPA PARKLANE","ADH200894","16b Parklane Central Avenue","Lagos","6.448115,3.362389","N"
"POLARIS BANK LTD","ADH142594","Ojokoro","Lagos","6.451137,3.388396","N"
"ZENITH INTERNATIONAL BANK","ADH083732","12 St Patricks Street Alaba. O","Lagos","6.451137,3.388396","N"
"ZENITH BANK","ADH082005","3 Point Road","Lagos","6.448321,3.367009","N"
"FIRST BANK OF NIGERIA PLC","ADH001299","1/5 Odunlami Street","Lagos","6.451334,3.390227","N"
"POLARIS BANK LTD","ADH140086","2, Odunlami Street","Lagos","6.451172,3.390086","N"
"UBA IGBOSERE","ADH182116","Lagos","Lagos","6.45169,3.39543","N"
"UBA 4 WHARF ROADLOKOJA","ADH183623","Wharf Rd","Kogi","6.44765,3.370447","N"
"ZENITH BANK","ADH080135","9 10 Catholic Mission Street","Lagos","6.450983,3.395439","N"
"FIDELITY BANK PLC TRINITY","ADH201378","225 Kirikiri Road By Trinity Bus Stop","Lagos","6.44768,3.32361","N"
"ACCESS BANK","ADH164341","Opposite Dangote Fertilizer Le","Lagos","6.45651,3.41929","N"
"UBN PLC LEWIS","ADH241550","61 Lewis Street Lagos Island","Lagos","6.450956,3.402369","N"
"FBN PLC","ADH005161","Igboshere Road","Lagos","6.450402,3.400136","N"
"STERLING BANK PLC","ADH100419","20 Marina Street","Lagos","6.448941,3.393682","N"
"STERLING BANK PLC","ADI100013","20 Marina","Lagos","6.44879,3.393648","N"
"ACCESS BANK PLC","ADH163328","Owode Area Beside Conoil","OYO","6.445573,3.372956","N"
"ECOBANK NIGERIA","ADH050040","15 Wharf Road","Lagos","6.445318,3.371392","N"
"FCMB","ADH152681","10 Randle Road Apapa","Lagos","6.444837,3.369387","N"
"ACCESS BANK","ADH166903","21 Liverpool Road","Lagos","6.44429,3.36384","N"
"UBA 27 WHARF ROAD APAPA","ADH180455","Lagos","Lagos","6.44503,3.37297","N"
"UBN PLC OKOKOMAIKO","ADH242001","405 Lagos Badagry Expressway","Lagos","6.457855,3.276085","N"
"UBA NIGERIA","ADH181038","Lagos","Lagos","6.44499,3.37314","N"
"POLARIS BANK LTD","ADH141339","Ajegunle Street Opp Loca Secretariat","OYO","6.443369,3.355265","N"
"ZENITH BANK","ADH082490","Nigerian Law School","FCT","6.449732,3.403182","N"
"POLARIS BANK LTD","ADH142363","Along Nigeria Law School","FCT","6.449732,3.403182","N"
"ZENITH BANK","ADH080047","24a Wharf Road","Lagos","6.443895,3.373092","N"
"KEYSTONE BANK TBS","ADH190212","37 37a Tafawa Balewa Square","Lagos","6.448192,3.399135","N"
"UBA NIGERIA","ADH181027","Lagos","Lagos","6.4477,3.39712","N"
"UBA NIGERIA","ADH181490","Lagos","Lagos","6.44769,3.39711","N"
