"name","orig_id","streetAddress","state","location"
"WETO RBL KPEDZE","AI1083683","Near The Market","Volta","5.549628,-0.216946"
"KAKUM RBL KOTOKURABA","AI1081384","Near The Market","Central","5.549628,-0.216946"
"MPONUA RBL OBOGU","AI1084518","Near The Market","Eastern","5.549628,-0.216946"
"ODOTOBRI RURAL BANK LTD JACOBU AGENCY","AI1082824","Near The Market","Ashanti","5.549628,-0.216946"
"SISALA RBL TUMU","AI1081120","Near The Market","Upper West","5.549628,-0.216946"
"SUMA RBL SAMPA","AI1083793","Near The Market","Brong Ahafo","5.549628,-0.216946"
"ACCESS BANK GHANA","AI1110084","Kantamanto Business Office","Greater Accra","5.549628,-0.216946"
"KUMAWUMAN RBL BODOMASE","AI1083308","Near The Market","Ashanti","5.549628,-0.216946"
"JOMORO RBL TIKOBO NO 1","AI1081340","Near The Market","Western","5.549628,-0.216946"
"SEFWIMAN RURAL BANK LTD BABIANI","AI1080822","Near The Market","Western","5.549628,-0.216946"
"MERCHANT BANK","AI1150354","Ground Floor Sic Life Shopping","Greater Accra","5.545102,-0.206707"
"ECOBANK ABEKA LAPAZ","AI1040585","High Street Pmb Gpo","Greater Accra","5.606119,-0.24905"
"ACCRA CENTRAL BRANCH","AI1003537","Central Business District","Greater Accra","5.54545,-0.208494"
"ACCRA CENTRAL BRANCH","AI1170033","White Chapel Building Utc Accra","Greater Accra","5.545954,-0.210017"
"OMNIBSIC BANK","AI1300218","28 1 Somuah And Sons Building Old Fadama","Greater Accra","5.558535,-0.229958"
"ADB","AI1005210","Behind Gprtu Station","Bono East","5.605852,-0.249707"
"KUMAWUMAN RURAL BANK LTD KUMAWU","AI1082725","Near The Gprtu Station","Ashanti","5.605852,-0.249707"
"ADANSI RURAL BANK LTD OBUASI","AI1080558","Opposite Central Mosque","Ashanti","5.558238,-0.230183"
"AMANTIN AND KASEI COMM BANK LTD EJURA","AI1080602","Near Central Mosque","Ashanti","5.558238,-0.230183"
"GHANA POST COMPANY","AI1000501","Accra Central","Greater Accra","5.558238,-0.230183"
"CONSOLIDATED BANK","AI1360102","White Chapel Building Okaishie","Greater Accra","5.545553,-0.210228"
"PRUDENTIAL BANK","AI1090030","Cap And May House Ring Road Wes","Greater Accra","5.558197,-0.230179"
"DERMA AREA RBL DERMA","AI1083968","Near Derma Police Station","Brong Ahafo","5.552324,-0.223049"
"GHANA COMMERCIAL BANK HO MARKET","AI1180472","Gcb Opposite R T C","Volta","5.543766,-0.205443"
"GHANA COMMERCIAL BANK AKROPONG AKWAPIM","AI1180449","Gcb Near The Chief S Palace","Eastern","5.543766,-0.205443"
"FIRST ATLANTIC BANK","AI1281056","Near Takoradi Station","Greater Accra","5.565196,-0.236895"
"CAL BANK LTD","AI1010050","Derby Avenue","Greater Accra","5.545492,-0.211008"
"BOA OPERA SQUARE BRANCH","AI1270232","Store No 3 Adjacent Gt Bank, G","Greater Accra","5.543822,-0.206976"
"ADB","AI1005430","On The Main Teshie Nungua Road","Greater Accra","5.614866,-0.124526"
"FIDELITY BANK LTD KANESHIE PC","AI1121929","Kaneshie Akutu Junction","Greater Accra","5.56741,-0.238905"
"GUARANTY TRUST BANK GH LTD","AI1100162","Hse No D857 3 Pagan Road Opera Square","Greater Accra","5.543648,-0.20705"
"GHANA COMMERCIAL BANK TECHIMAN MAIN","AI1181318","Gcb Adjacent Chief S Palace","Brong Ahafo","5.562888,-0.23577"
"BOSOMTWE RBL KOKOFU","AI1085629","Opposite Kokufu Chiefs Palace","Ashanti","5.562888,-0.23577"
"GHANA COMMERCIAL BANK KIBI","AI1180801","Gcb The Chief S Palace","Eastern","5.562888,-0.23577"
"GHANA POST COMPANY","AI1000886","Kaneshie","Greater Accra","5.576118,-0.244404"
"KANESHIE AGENCY","AI1070582","Kaneshi,accra","Greater Accra","5.576118,-0.244404"
"FAB NIA BRANCH","AI1280275","Plot No 138 Kaneshie Nia","Greater Accra","5.576118,-0.244404"
"SPINTEX BRANCH","AI1110688","Plot No. 129, Blue Gate, Spint","Greater Accra","5.635518,-0.131738"
"CONSOLIDATED BANK","AI1360618","Near Agbobloshie Market","Greater Accra","5.547667,-0.2171"
"ARB APEX","AI1083320","Near The Palace","Ashanti","5.637941,-0.240958"
"FBNBANK GHANA LIMITED","AI1310086","Swanmill Branch Swanmill Building","Greater Accra","5.543941,-0.209384"
"MERCHANT BANK","AI1150057","Opposite Timber Market","Greater Accra","5.550991,-0.223122"
"FIDELITY BANK KANTAMANTO BRANCH","AI1120083","No 115 Block 6 Agbogbloshie","Greater Accra","5.553319,-0.226365"
"PACIFIC SAVINGS & LOANS AGBOBL","AI1110611","Adjacent Domod, Agbobloshie Ma","Greater Accra","5.553319,-0.226365"
"FIRST ATLANTIC BANK","AI1281089","Efo Market/makola #2","Greater Accra","5.553319,-0.226365"
"CONSOLIDATED BANK","AI1360641","House No A337/4.  Nii Boiman","Greater Accra","5.60596,-0.251146"
"SBG ACHIMOTA MALL","AI1400374","Shop No 066","Greater Accra","5.637732,-0.241377"
"MANYA KROBO RBL MADINA","AI1086862","Near Atomic Junction Madina","Greater Accra","5.667036,-0.177148"
"CONSOLIDATED BANK","AI1360092","Accra Central Near The Main Ghana Post","Greater Accra","5.542809,-0.207084"
"CONSOLIDATED BANK","AI1360333","Off Atomic Haatso Road","Greater Accra","5.667569,-0.178877"
"CONSOLIDATED BANK","AI1360465","Shop No. 4 Dome Market - Dome","Greater Accra","5.643017,-0.238256"
"OMNIBSIC BANK","AI1300252","Dome Market Opposite Engen Filling Stati","Greater Accra","5.643209,-0.238251"
"CONSOLIDATED BANK","AI1360542","Near Kaneshie-takoradi Lorry Station","Greater Accra","5.563276,-0.237672"
"THE SEED FUNDS KANESHIE BRANCH","AI1160979","No 136,nii Akwashong Street,ac","Greater Accra","5.569655,-0.242219"
"CONSOLIDATED BANK","AI1360124","Next To The Arena Lory Station","Greater Accra","5.545778,-0.216247"
"FIDELITY BANK HIGH STREET BRANCH","AI1120049","City Car Parks Building High Street","Greater Accra","5.54151,-0.206608"
"MERCHANT BANK","AI1150222","Hno B258 7 Perigrino St Abossey Okai","Greater Accra","5.559842,-0.235586"
"PRUDENTIAL BANK","AI1090513","The Grand Floor Haatso Market","Greater Accra","5.666908,-0.2038"
"AGRIC  DEV  BANK","AI1005683","Bukom Boxing Arena","Greater Accra","5.54517,-0.21621"
"GHANA POST COMPANY LTD","AI1002338","Post Office Lane","Western","5.541776,-0.208135"
"UPPER AMENFI RBL SEFWI BEKWAI","AI1081494","Opposite Post Office","Western","5.541776,-0.208135"
"GHANA POST COMPANY LTD","AI1002350","Post Office Lane","Eastern","5.541776,-0.208135"
"ATWIMA MPONUA RURAL BANK LTD AKROPONG","AI1082615","Opposite The Post Office","Ashanti","5.541776,-0.208135"
"AMANSIE WEST RURAL BANK LTD BEKWAI","AI1080570","Near The Post Office","Ashanti","5.541776,-0.208135"
"DERMA AREA RURAL BANK LTD DUAYAW NKWANTA","AI1081856","P O Box 1 Derma","Brong Ahafo","5.541776,-0.208135"
"FIDELITY BANK TAKORADI POSTBANK","AI1120467","Regional Post Office","Western","5.541776,-0.208135"
"GHANA POST COMPANY","AI1001931","Pmb Post Office S","Northern","5.541776,-0.208135"
"NIB KUMASI CENTRAL","AI1070175","Po Box Pmb","Ashanti","5.541776,-0.208135"
"MUMUADU RBL BEGORO","AI1083539","Opposite Post Office","Eastern","5.541776,-0.208135"
"GHANA COMMERCIAL BANK KETA","AI1180603","Gcb Opposite The Post Office","Volta","5.541776,-0.208135"
"FIDELITY BANK SUNYANI POSTBANK","AI1120478","Regional Post Office","Brong Ahafo","5.541776,-0.208135"
"GHANA POST COMPANY LTD","AI1002426","Post Office Street","Eastern","5.541776,-0.208135"
"NIB ADENTA","AI1070197","Po Box Pmb","Greater Accra","5.541776,-0.208135"
"FIDELITY BANK","AI1120270","Central Post Office Building","Greater Accra","5.541776,-0.208135"
"GHANA POST COMPANY","AI1002053","Pmb Anyanase Post Office","Western","5.541776,-0.208135"
"SOUTH AKIM RBL OSENASE","AI1083825","Adjecent Post Office","Eastern","5.541776,-0.208135"
"OTUASEKAN RURAL BANK LTD SEPE BUOKROM","AI1082912","Near The Post Office","Ashanti","5.541776,-0.208135"
"GHANA POST COMPANY LTD","AI1002383","Post Office Street","Eastern","5.541776,-0.208135"
"GHANA POST COMPANY LTD","AI1002316","Post Office Lane","Western","5.541776,-0.208135"
"GHANA POST COMPANY","AI1000709","Post Office","Eastern","5.541776,-0.208135"
"GHANA POST COMPANY LTD","AI1002372","Post Office Lane","Eastern","5.541776,-0.208135"
"GHANA POST COMPANY LTD","AI1002415","Post Office Street","Eastern","5.541776,-0.208135"
"OKOMFO ANOKYE RURAL BANK LTD BOAMANG","AI1082846","Near The Post Office","Ashanti","5.541776,-0.208135"
"ASUBONTEN RBL HOHOE","AI1081537","Old Barclays Bank Building","Volta","5.541265,-0.206829"
"GHANA POST COMPANY LTD","AI1003054","La Main Street","Greater Accra","5.541514,-0.208201"
"OMNIBSIC BANK","AI1300119","Darkuman Junction Off Odorkor Highway","Greater Accra","5.590577,-0.252072"
"HFC BANK ABOSSEY OKAI BRANCH","AI1210096","Crystal Plaza Building Abossey","Greater Accra","5.560368,-0.237366"
"ADB","AI1004440","Abossey Main Road","Greater Accra","5.560353,-0.237356"
"CONSOLIDATED BANK","AI1361136","Wisconsin University Campus","Greater Accra","5.670087,-0.189657"
"AGRIC  DEV  BANK  WISCONSIN BRANCH","AI1006145","Near Legon Botanical Garden, A","Greater Accra","5.6702,-0.1897"
"ACCRA CENTRAL","AI1300043","D 854 3 Asafoatse Nettey","Greater Accra","5.541272,-0.212495"
"FIDELITY BANK ABOSSEY OKAI BRANCH","AI1120061","No  13 Winneba Road Kaneshie Accra","Greater Accra","5.57166,-0.246759"
"FBNBANK GHANA LIMITED","AI1310042","Kaneshie Branch Atico Junction","Greater Accra","5.572907,-0.247986"
"JUABEN RBL BONWIRE","AI1084596","Near The New Chief S Palace","Ashanti","5.670005,-0.204738"
"REPUBLIC BANK GHANA","AI1210414","No 20 Madina New Road","Greater Accra","5.668781,-0.165013"
"GHANA POST COMPAY LIMITED","AI1004550","Spintex","Greater Accra","5.637614,-0.126606"
"NIB GHANA","AI1070207","On The Main Spintex Road","Greater Accra","5.637614,-0.126606"
"GHANA POST  NII BOI TOWN","AI1005748","Inside The New Lapaz Market","Greater Accra","5.608929,-0.256176"
"SBG ADJIRINGANOR","AI1400406","Parcel No  2 Block 13 Section 115","Greater Accra","5.647684,-0.133283"
"FIDELITY BANK MARKET CIRCLE BRANCH","AI1120182","Property No 29 8 Kofi Annan Road","Western","5.672075,-0.176041"
"FIRST ATLANTIC BANK","AI1281045","Nyamekye Bus Stop","Greater Accra","5.580416,-0.252491"
"KAASEMAN RBL DORMAA AHENKRO","AI1083726","Near The Roman Catholic Church","Brong Ahafo","5.634477,-0.250239"
"ADB","AI1005221","Behind Catholic Church","Ahafo","5.634477,-0.250239"
"AGRICULTURAL DEVELOPMENT BANK","AI1000040","P.o.box 11957","Greater Accra","5.552375,-0.235619"
"CONSOLIDATED BANK","AI1360663","House No. 240/2  Madina   New Road","Greater Accra","5.671166,-0.164863"
"SINAPI ABA MATAHEKO","AI1044952","Close To Central University Ex","Greater Accra","5.566114,-0.24761"
"MERCHANT BANK","AI1150068","Fisherman S House No 55 Winneba Road","Greater Accra","5.575084,-0.252452"
"GHANA COMMERCIAL BANK BEREKUM","AI1181253","Gcb Near The Main Roundabout","Brong Ahafo","5.62589,-0.255018"
"SBG DANSOMAN","AI1400297","Opposite Emmanuel Presby Church","Greater Accra","5.672493,-0.166682"
"ACCESS BANK GHANA","AI1110138","Agbogbloshie Business Office","Greater Accra","5.558412,-0.243564"
"ADB","AI1005243","Behind 4th Executive Hotel","Bono East","5.585691,-0.25735"
"MADINA BRANCH","AI1070625","Madina,accra","Greater Accra","5.673127,-0.166385"
"LA COMMUNITY BANK LTD MADINA BRANCH","AI1080107","P O Box A499 La Accra","Greater Accra","5.673287,-0.164895"
"CONSOLIDATED BANK","AI1360454","At Kokompe Spare Parts Traffic Lights","Greater Accra","5.57659,-0.255144"
"ECOBANK GHANA LTD","AI1040068","Darkuman Juction","Greater Accra","5.576919,-0.255537"
"OMNIBSIC BANK","AI1300340","Zongo Junction Madina Accra","Greater Accra","5.676302,-0.176279"
"FBNBANK GHANA LIMITED","AI1310107","Dome Branch Opp  Dome Methodist Church","Greater Accra","5.65731,-0.237431"
"BEST POINT MADINA","AI1046602","Madina Zongo Juction","Greater Accra","5.676073,-0.173954"
"ECOBANK GHANA LTD","AI1040091","Madina Zongo Junction","Greater Accra","5.676258,-0.173809"
"FIRST ATLANTIC BANK","AI1281012","Madina Main Lorry Station, Opp","Greater Accra","5.675712,-0.170202"
"GUARANTY TRUST BANK","AI1100117","Madina Branch Sixters Annex","Greater Accra","5.676717,-0.173243"
"PRUDENTIAL BANK LIMITED","AI1090359","Dansoman Branch","Greater Accra","5.5643,-0.25027"
"MERCHANT BANK","AI1150299","Plot Number 105","Greater Accra","5.639762,-0.121183"
"GTBANK GHANA","AI1100238","Lagos Avenue","Greater Accra","5.54874,-0.237985"
"NWABIAGYA RURAL BANK LTD ABUAKWA","AI1080734","Opposite Shell Filling Station","Ashanti","5.571058,-0.254626"
"ADONTEN CBL KOFORIDUA","AI1083441","Near Shell Filling Station","Eastern","5.571058,-0.254626"
"PRUDENTIAL BANK","AI1090052","Albert House","Greater Accra","5.678162,-0.172847"
"SBG MADINA","AI1400264","Zongo Junction","Greater Accra","5.678162,-0.172847"
"HFC BANK TUDU BRANCH","AI1210128","G2 1st Floor St  Francis Building Tudu","Greater Accra","5.551184,-0.242"
"OMNIBSIC BANK","AI1300449","Opposite Kpogas Furniture","Greater Accra","5.58012,-0.26021"
"GHANA POST COMPANY LTD","AI1003032","Central Mkt. Street","Greater Accra","5.677564,-0.166152"
"CONSOLIDATED BANK","AI1360652","Near Madina Post Office","Greater Accra","5.677866,-0.167109"
"UBA GHANA","AI1170154","Agapet Filling Station Spintex Road","Greater Accra","5.640798,-0.119381"
"HFC BANK BAATSONA BRANCH","AI1210139","No  47 Nungua Link Road","Greater Accra","5.548716,-0.240896"
"FIRST ATLANTIC BANK","AI1280714","Opp. Madina Post Office","Greater Accra","5.677788,-0.166105"
"GHANA COMMERCIAL BANK MADINA","AI1180296","Gcb Near Madina Zongo Junction","Greater Accra","5.679465,-0.173392"
"ADB","AI1005133","Korle Bu Teaching Hospital","Greater Accra","5.536885,-0.22641"
"GHANA POST  KORLE BU","AI1006190","Behind The Dental School","Greater Accra","5.53741,-0.227386"
"AGRICULTURAL DEVELOPMENT BANK","AI1001591","Madina Branch","Greater Accra","5.680126,-0.173228"
"CONSOLIDATED BANK","AI1360443","Paa Willie Junction  Russia Road","Greater Accra","5.560037,-0.251506"
"ECOBANK GHANA MADINA CENTRAL","AI1042291","Madina Branch","Greater Accra","5.67815,-0.164088"
"MADINA BRANCH","AI1170110","Hollywood Shopping Complex Redco Madina","Greater Accra","5.680783,-0.172941"
"MADINA CENTRE FOR BUSINESS","AI1150431","No. 10342, Block 15, Section 1","Greater Accra","5.68074,-0.172535"
"GCB GHANA","AI1181846","Near Oman Fm Madina","Greater Accra","5.680602,-0.171797"
"ARB APEX BANK LTD","AI1087599","Adjacent Umb Madina Branch","Greater Accra","5.681082,-0.172423"
"ACCESS BANK GHANA","AI1110260","Odorkor Agency","Greater Accra","5.581002,-0.263103"
"GHANA POST COMPANY LIMITED","AI1004572","Taifa North","Greater Accra","5.652503,-0.250683"
"GHANA COMMERCIAL BANK AHINSAN","AI1181022","Gcb Near Coca Cola Bottling Co","Ashanti","5.535719,-0.22941"
"FAB DANSOMAN","AI1280110","C O Vodafone Office Dansoman","Greater Accra","5.565943,-0.258715"
"FIRST ATLANTIC BANK","AI1281100","Lascala Bus Stop,labadi- Nungu","Greater Accra","5.578908,-0.109225"
"SOUTH AKIM RBL NANKESE","AI1083254","Adjecent Chief's Palace","Eastern","5.589938,-0.267578"
"GA RBL","AI1086213","Kwabenya Near The Star Filling Station","Greater Accra","5.667208,-0.238316"
"GA RBL","AI1086224","Kwabenya Near The Star Filling Station","Greater Accra","5.667208,-0.238316"
"GHANA COMMERCIAL BANK KORLE BU","AI1180098","Gcb Near Korle Bu Teaching Hospital","Greater Accra","5.536022,-0.232794"
"CONSOLIDATED BANK","AI1360344","At Atomic Kwabenya Round About","Greater Accra","5.667434,-0.239019"
"CONSOLIDATED BANK","AI1360607","Opposite Ghana National Fire Service","Greater Accra","5.534981,-0.232372"
"PAN AFRICAN S&L  MADINA BRANCH","AI1047186","Old Market Road Madina","Greater Accra","5.521403,-0.188546"
"PRUDENTIAL BANK","AI1090447","Taifa Junction","Greater Accra","5.658888,-0.25027"
"NIB WENCHI","AI1070229","On Busia Road","Bono East","5.575474,-0.266381"
"HFC BANK RIDGE BRANCH","AI1210041","6 Sixth Avenue","Greater Accra","5.616103,-0.103124"
"ADB","AI1005155","Opposite International Commerc","Greater Accra","5.560153,-0.25984"
"MULTICREDIT S&L MADINA","AI1049715","Near The Police Station","Greater Accra","5.686496,-0.167705"
"PRUDENTIAL BANK","AI1090140","No.b795/2, Oblogo Road,zongo J","Greater Accra","5.537198,-0.240364"
"GHANA POST COMPANY","AI1000556","Mamprobi Post Office","Greater Accra","5.533743,-0.237213"
"FIDELITY BANK MAMPROBI POSTBANK","AI1120490","Mamprobi Post Office","Greater Accra","5.533652,-0.237168"
"GHANA POST COMPANY","AHC000552","Mamprobi Post Office","-","5.533652,-0.237168"
"ODWEN ANOMA RURAL BANK LTD KOFORIDUA","AI1082275","Behind Mobil 2 Filling Station","Eastern","5.583115,-0.271043"
"PRUDENTIAL BANK","AI1090162","Off Accra-winneba Road","Greater Accra","5.566919,-0.266699"
"FIDELITY BANK SPINTEX BRANCH","AI1120038","Opposite Standard Chatered Bank","Greater Accra","5.639121,-0.106296"
"AHANTAMAN RURAL BANK LTD AGONA NKWANTA","AI1081999","Near The Police Station","Western","5.667679,-0.248726"
"ASSINMAN RBL ASSIN MANSO","AI1081296","Near The Police Station","Central","5.667679,-0.248726"
"BANGMARIGU CBL WALEWALE","AI1081207","Near The Police Station","Northern","5.667679,-0.248726"
"AHANTAMAN RBL KOJOKROM","AI1081229","Near The Police Station","Western","5.667679,-0.248726"
"BUILSA CBL SANDEMA","AI1080987","Near The Police Station","Upper East","5.667679,-0.248726"
"LOWER PRA RBL ESSIKADO","AI1081427","Near The Police Station","Western","5.667679,-0.248726"
"AHAFO ANO PREMIER POKUKROM","AI1082363","Opposite Police Station","Ashanti","5.667679,-0.248726"
"LOWER PRA RBL KOJOKROM","AI1081416","Near The Police Station","Western","5.667679,-0.248726"
"WAMFIE RBL WAMFIE","AI1081153","Near The Police Station","Brong Ahafo","5.667679,-0.248726"
"WAMFIE RBL DORMAA AHENKRO","AI1081164","Near The Police Station","Brong Ahafo","5.667679,-0.248726"
"KWAHU PRASO RBL NKWATIA KWAHU","AI1083517","Near The Police Station","Eastern","5.667679,-0.248726"
"ASAWINSO RBL SEFWI ASAFO","AI1087038","Near The Police Station","Western","5.667679,-0.248726"
"AMANTIN AND KASEI COMM BANK LTD ATEBUBU","AI1082484","Opposite Police Station","Ashanti","5.667679,-0.248726"
"CONSOLIDATED BANK","AI1360421","Near Dansoman Roundabout","Greater Accra","5.558373,-0.264082"
"NIB DANSOMAN","AI1070405","Near Capital 02","Greater Accra","5.559343,-0.265008"
"CONSOLIDATED BANK","AI1361059","Yesnaco Plaza 1st Junction","Greater Accra","5.588644,-0.098298"
"PRUDENTIAL BANK","AI1090294","Prudential Bank Limited","Greater Accra","5.693196,-0.177068"
"UMB SAKAMAN","AI1150398","House No. B399/19, Dansoman Hi","Greater Accra","5.569903,-0.271017"
"OMNIBSIC BANK","AI1300472","Oppositetotal Filling Station,","Greater Accra","5.679965,-0.137798"
"CONSOLIDATED BANK","AI1360168","Plot E 21 Adenta High St Adenta","Greater Accra","5.693153,-0.171601"
"REPUBLIC BANK GHANA","AI1210294","Dansoman Sahara","Greater Accra","5.570957,-0.272518"
"ATWIMA MPONUA RBL ABUAKWA","AI1081636","Adjacent The Shell Filling Station","Ashanti","5.589714,-0.096355"
"FIDELITY BANK LTD MADINA PC","AI1121930","Opposite Shell Filling Station Hollywood","Greater Accra","5.589714,-0.096355"
"GHANA POST COMPANY LTD","AI1001140","Dansoman Main","Greater Accra","5.542748,-0.256543"
"FIDELITY BANK LTD ABEKA PC","AI1121842","Abeka Lapaz Rd Drug Store Bus Stop","Greater Accra","5.635707,-0.274143"
"BOA DANSOMAN BRANCH","AI1270133","No  C300 Dansoman Estate","Greater Accra","5.551016,-0.264526"
"ZENITH BANK SPINTEX ROAD BRANCH","AI1160100","18 Ayiku Lane","Greater Accra","5.633405,-0.097633"
"GHANA COMMERCIAL BANK DANSOMAN","AI1180076","Gcb Opposite Alpha Beta Sch  Sahara","Greater Accra","5.549558,-0.26391"
"ECOBANK DANSOMAN","AI1040596","Plot 1a Private Mail Box Gpo","Greater Accra","5.550312,-0.264658"
"CONSOLIDATED BANK","AI1360290","On The Botwe High Road","Greater Accra","5.686229,-0.140339"
"OMNIBSIC BANK","AI1300362","Basket Junction Opp  Goil Filling Statio","Greater Accra","5.629974,-0.094544"
"SBG TUDU","AI1400352","Stanley Owusu Building","Greater Accra","5.572873,-0.278595"
"ADB","AI1005397","Darkuman Near The Chief's Palace","Greater Accra","5.582122,-0.282383"
"GTBANK GHANA","AI1100337","Parcel No. 495, Block 7, Secti","Greater Accra","5.62418,-0.091074"
"CONSOLIDATED BANK","AI1361158","Opposite Goil Station Basket Junction","Greater Accra","5.630515,-0.092639"
"FIDELITY BANK LTD NUNGUA PC","AI1121941","Opposite Nungua Police Station Kpeshie D","Greater Accra","5.594962,-0.088416"
"FBNBANK GHANA LIMITED","AI1310129","Dansoman Branch Near Dansoman Market","Greater Accra","5.541987,-0.264863"
"GHANA POST  DANSOMAN COMMUNITY","AI1006189","Near Dansoman Market","Greater Accra","5.541954,-0.264891"
"AGRICULTURAL DEVELOPMENT BANK","AI1000039","P.o.box 875","Greater Accra","5.611622,-0.086358"
"OMNIBSIC BANK","AI1300461","Near Exhibition Roundabount","Greater Accra","5.5406,-0.2656"
"OMNIBSIC BANK","AI1300263","Hse No 20 Near Africa Institute Of Sanit","Greater Accra","5.675123,-0.115492"
"CAL BANK LTD","AI1010104","Plot 4 5 Baatsonna","Greater Accra","5.628398,-0.088752"
"CONSOLIDATED BANK","AI1360861","Close To Batsona Total","Greater Accra","5.627996,-0.087788"
"CONSOLIDATED BANK","AI1360432","Next To Exhibition Roundabout","Greater Accra","5.536601,-0.26534"
"CONSOLIDATED BANK","AI1360674","Adjacent Ga Rural Bank  Accra Ghana","Greater Accra","5.569123,-0.284878"
"GHANA POST COMPANY LIMITED","AI1004736","Kwabenya","Greater Accra","5.684417,-0.253716"
"CONSOLIDATED BANK","AI1360234","House No. B 848/32  Assiamah Round About","Greater Accra","5.600653,-0.292289"
"GHANA POST  MALLAM","AI1006080","Behind Mallam Main Lorry Stati","Greater Accra","5.575241,-0.289683"
"GHANA POST COMPANY","AI1002679","Adenta","Greater Accra","5.708229,-0.165946"
"AGRIC   DEV   BANK   NUNGUA BRANCH","AI1006002","Near Nungua New Market","Greater Accra Region","5.600247,-0.079908"
"AGRICULTURAL DEVELOPMENT BANK","AI1000468","Nungua Branch","Greater Accra","5.600247,-0.079908"
"OPPORTUNITY INTL DANSOMAN","AI1049155","Agege Last Stop Dansoman","Greater Accra","5.5295,-0.2639"
"NIB KINTAMPO","AI1070241","Po Box 241","Bono East","5.601109,-0.07972"
"CONSOLIDATED BANK","AI1360629","Berekuso Rd- Opp Benyak Company Ltd","Greater Accra","5.69149,-0.248362"
"GHANA COMMERCIAL BANK MIM","AI1181385","Gcb Opposite The Methodist School Park","Brong Ahafo","5.597415,-0.078205"
"GHANA COMMERCIAL BANK ADENTA MARKET","AI1180317","Gcb Within Adenta Shopping Centre","Greater Accra","5.705468,-0.148394"
"FIDELITY BANK","AI1121644","Akusika Plaza Opposite Royal Ravico","Greater Accra","5.610328,-0.075957"
"KO METHODIST KAJETIA","AI1121590","Fidelity Bank Ghana Limited Ka","Ashanti","5.608732,-0.075866"
"GCB AMASAMAN","AI1181615","On Accra-nsawam Highway Fise J","Greater Accra","5.677211,-0.273003"
"JUNCTION MALL BRANCH","AI1150288","Shop #13, Junction Mall, Nungua Barrier","Greater Accra","5.613636,-0.072113"
"OPPORTUNITY INT SANDL NUNGUA","AI1049353","Adjacent The Goil Fillind Station","Greater Accra","5.601139,-0.070385"
"THE SEED FUNDS","AI1160968","No C5,teshie Nungua Road, Accr","Greater Accra","5.601139,-0.070385"
"FIRST ATLANTIC BANK SAKUMONO BRANCH","AI1280660","Plot No Rp 15 A 007","Greater Accra","5.621632,-0.070945"
"CONSOLIDATED BANK","AI1360784","Pkb 045 Adj Pokuase Timber Mkt","Greater Accra","5.687488,-0.282093"
"UPPER AMENFI RBL ANKWAWSO","AI1085597","Opposite Methodist School Park Ankwawso","Western","5.575192,-0.312687"
"AMANSIE WEST RURAL BANK LTD ANTOAKROM","AI1082428","Near Police Station","Ashanti","5.691525,-0.283535"
"AMANSIE WEST RURAL BANK LTD MANSO ADUBIA","AI1082439","Near The Police Station","Ashanti","5.691525,-0.283535"
"ATWIMA RURL BANK LTD PATASI","AI1082693","Near The Police Station","Ashanti","5.691525,-0.283535"
"NIB GHANA","AI1070416","Near Police Station","Western","5.691525,-0.283535"
"NANDOM RBL NANDOM","AI1081087","Near Police Station","Upper West","5.691525,-0.283535"
"AMANTIN AND KASEI COMM BANK LTD AMANTIN","AI1082462","Near Police Station","Ashanti","5.691525,-0.283535"
"MERCHANT BANK","AI1150079","Kouttam Premises","Greater Accra","5.740493,-0.18326"
"ARB APEX BANK LTD","AI1087445","Opposite Oyarifa Filling Stati","Greater Accra","5.741777,-0.176873"
"CONSOLIDATED BANK","AI1360300","Main Ashiye Dodowa Road","Greater Accra","5.743147,-0.152871"
"ABOSSEY OKAI BRANCH","AI1170077","Mpamprom Traffic Light Kaneshie Accra","Greater Accra","5.710323,-0.286081"
"PRUDENTIAL BANK","AI1090128","Opposite Phastor Ltd","Greater Accra","5.57072,-0.330156"
"PRUDENTIAL BANK","AI1090250","Gicel Estates","Greater Accra","5.57072,-0.330156"
"GA RURAL BANK LTD AMASAMAN BRANCH","AI1080075","P O Box Am 70 Amasaman","Greater Accra","5.704964,-0.298946"
"AGRIC  DEV  BANK  WEIJA BRANCH","AI1005991","Old Barrier, Scc, Weija","Greater Accra Region","5.551327,-0.329825"
"ECOBANK WEIJA BRANCH","AI1040761","Weija","Greater Accra","5.550802,-0.331704"
"EQUITY S&L KASOA","AI1340533","Opposite Ecobank Kasoa","Greater Accra","5.550802,-0.331704"
"NIB GHANA","AI1070494","Julikart Building","Greater Accra","5.549968,-0.331488"
"GA RURAL BANK LTD MALLAM BRANCH","AI1080086","P O Box Am 70 Amasaman","Greater Accra","5.706214,-0.301928"
"OMNIBSIC BANK","AI1300395","Old Weija Barrier Near Bojo Beach Juncti","Greater Accra","5.549656,-0.331848"
"CONSOLIDATED BANK","AI1361114","At The Scc Junction  Weija","Greater Accra","5.547352,-0.338058"
"AGRICULTURAL DEVELOPMENT BANK","AI1001074","Weija","Greater Accra","5.547285,-0.338795"
"FIDELITY BANK","AI1120269","Regional Post Office Premises","Volta","5.555004,-0.342701"
"GHANA COMMERCIAL BANK ASHAIMAN","AI1180339","Gcb Near Ashaiman Lorry Station","Greater Accra","5.678926,-0.040698"
"FAB WEIJA","AI1280176","C O Vodafone Office Weija","Greater Accra","5.544613,-0.342885"
